Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Zinc,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: zinc, laser cleaning, metal, alloy, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,10.05,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,150,W,50,500
Machine Setting,Frequency,50,kHz,1,200
Material Characteristics,Youngsmodulus,108.0,GPa,None,None
Material Characteristics,Oxidationresistance,1.58,dimensionless,None,None
Material Characteristics,Density,7140.0,kg/m³,None,None
Material Characteristics,Hardness,35.0,HB,None,None
Material Characteristics,Corrosionresistance,0.003,mm/year,None,None
Material Characteristics,Compressivestrength,28.0,MPa,None,None
Material Characteristics,Flexuralstrength,110.0,MPa,None,None
Material Characteristics,Tensilestrength,110.0,MPa,None,None
Material Characteristics,Fracturetoughness,15.0,MPa√m,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Electricalresistivity,5.9e-08,Ω·m,None,None
Material Characteristics,Absorptivity,0.05,dimensionless,None,None
Material Characteristics,Boilingpoint,1180.0,K,None,None
Material Characteristics,Absorptioncoefficient,64800000.0,m^{-1},None,None
Material Characteristics,Electricalconductivity,16950000.0,S/m,None,None
Material Characteristics,Meltingpoint,692.68,K,None,None
Material Characteristics,Vaporpressure,101325.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,692.68,K,None,None
Material Characteristics,Reflectivity,0.95,%,None,None
Material Characteristics,Thermalshockresistance,28.3,K,None,None
Material Characteristics,Surfaceroughness,1.6,μm,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.15,dimensionless,0.1,0.3
Laser-Material Interaction,Absorptioncoefficient,10000000,m⁻¹,5000000,20000000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1.0,4.0
Laser-Material Interaction,Reflectivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Thermaldestructionpoint,693,K,600,800
Laser-Material Interaction,Vaporpressure,10,Pa,1,100
Laser-Material Interaction,Thermaldestruction,692.68,K,None,None
Laser-Material Interaction,Specificheat,389.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.72,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,116.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,3.02e-05,1/K,None,None
Laser-Material Interaction,Laserabsorption,0.35,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,4.18e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.15,J/cm²,None,None
,Metric,1064,nm,None,None
