# Zinc Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: https://www.z-beam.com/materials/metal/alloy/zinc-laser-cleaning
# Updated: 2025-12-21 | Version: 1.0
#
# Citation: Z-Beam (2025). Zinc Laser Cleaning Dataset. Retrieved from https://www.z-beam.com/materials/metal/alloy/zinc-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Zinc,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,alloy,,,,,Material subcategory
Basic,Info,Slug,zinc-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Zinc oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength with good Zinc absorption and minimal reflectivity
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for effective Zinc oxide removal
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning with thermal management
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for Zinc oxide ablation without melting substrate
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient Zinc ablation with thermal control
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform Zinc surface cleaning
Machine,Settings,passCount,3,passes,1,10,,Number of passes for thorough Zinc oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for complete Zinc surface coverage
Machine,Settings,power,150,W,50,500,,Typical range for industrial 1064 nm fiber lasers cleaning reflective metals like zinc to avoid excessive heat buildup; starting at 150 W balances efficiency and safety. Max limited to prevent melting (zinc MP ~419°C). Source: CleanLaser and IPG Photonics equipment specs for metal surface preparation.
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Range ensures effective contaminant removal without substrate ablation; slower for heavy contamination (e.g., oils), faster for light rust. Recommended 1500 mm/s for optimal zinc cleaning to minimize thermal effects due to high reflectivity. Source: Industry standards from Laserax and academic reviews in J. Laser Appl. (2018)."
Machine,Settings,pulse_width,50,ns,0.1,1000,,Nanosecond regime preferred for cost-effective industrial cleaning of zinc; shorter pulses (ps/fs) reduce HAZ but are less common at 1064 nm. 50 ns recommended for minimal heat diffusion in zinc's high thermal conductivity (~116 W/mK). Source: Laser physics studies in Opt. Express (2015) on metal ablation thresholds.
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for pulsed fiber lasers; higher rates speed up cleaning but increase heat accumulation on reflective zinc, risking damage. 50 kHz balances speed and safety. Source: Academic literature in Appl. Surf. Sci. (2020) on pulse train effects for metal cleaning."
Machine,Settings,energy_density,,J/cm²,0.1,20,,Fluence range for contaminant ablation without zinc damage; threshold ~2.5 J/cm² due to high reflectivity at 1064 nm. Recommended 1.5 J/cm² for safe removal of oxides/contaminants. Conservative to account for zinc's low melting point. Source: Ablation threshold studies in J. Phys. D: Appl. Phys. (2017).
Machine,Settings,spot_size,200,μm,0.1,500,,"Smaller spots for precision on zinc details, larger for broad areas; 200 μm recommended for uniform energy distribution and reduced peak fluence on reflective surfaces. Source: Equipment specifications from Coherent and Trumpf laser cleaning systems."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy layers; 2 passes recommended for zinc to ensure complete removal without cumulative heating. Source: Industry case studies in Surf. Coat. Technol. (2019) on multi-pass laser cleaning of metals."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage without gaps or overexposure; 60% optimal for zinc to prevent uneven heating on large areas. Source: Process optimization in Laser Technol. J. (2021), typical for industrial scanning parameters."
