# Cobalt Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: https://www.z-beam.com/materials/metal/specialty/cobalt-laser-cleaning
# Updated: 2025-12-21 | Version: 1.0
#
# Citation: Z-Beam (2025). Cobalt Laser Cleaning Dataset. Retrieved from https://www.z-beam.com/materials/metal/specialty/cobalt-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Cobalt,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,specialty,,,,,Material subcategory
Basic,Info,Slug,cobalt-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Cobalt oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal Cobalt absorption and thermal processing
Machine,Settings,spotSize,50,μm,0.1,500,,Optimal beam diameter for precision cleaning of Cobalt components
Machine,Settings,repetitionRate,100,kHz,1,200,,High repetition rate for efficient cleaning coverage on Cobalt surfaces
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Fluence threshold for Cobalt oxide removal without substrate damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient Cobalt oxide ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Scanning speed for efficient Cobalt surface cleaning
Machine,Settings,passCount,3,passes,1,10,,Number of cleaning passes for complete Cobalt oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform Cobalt surface cleaning
Machine,Settings,power,100,W,50,500,,Typical range for industrial cleaning of reflective metals like cobalt to avoid thermal damage; starting at 100 W balances efficiency and safety. Max limited to prevent melting (cobalt MP ~1495°C). Source: IPG Photonics YLR series specs for metal cleaning.
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective range for contamination removal; slower for heavy contaminants (e.g., oxides), faster for light; 1500 mm/s optimal for uniform cleaning without overheating. Source: CleanLaser equipment manuals and industry standards for 1064 nm cleaning."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime typical for industrial cleaning to ablate contaminants while minimizing HAZ on high-conductivity cobalt; picosecond (ps) or femtosecond (fs) for ultra-low heat but less common industrially. 20 ns recommended for balance. Source: Laser physics studies in Optics & Laser Technology (e.g., ns vs ps ablation thresholds)."
Machine,Settings,repetition_rate,50,kHz,1,200,,Standard for pulsed cleaning; higher rates speed up process but risk heat accumulation on reflective cobalt; 50 kHz optimal for controlled energy delivery. Trade-off: high freq increases throughput but requires monitoring temperature. Source: Academic literature in Applied Surface Science on metal cleaning parameters.
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range for safe contaminant ablation; cobalt damage threshold ~2-4 J/cm² at 1064 nm due to reflectivity (~60%); 1.5 J/cm² recommended for cleaning without substrate harm. Conservative for cobalt's properties. Source: Ablation threshold studies in Journal of Applied Physics (similar to Ni/Co alloys).
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for precision vs area coverage; smaller for fine surface prep on cobalt, larger for broad cleaning; 200 μm recommended for effective fluence distribution. Source: Laser equipment specs from Coherent and Trumpf for industrial applications."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy; 2 passes typical for complete removal on cobalt without excessive heat buildup. Source: Industry case studies in laser cleaning of aerospace alloys (e.g., similar to Co-based superalloys)."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage; 60% recommended for even cleaning on metallic surfaces like cobalt, avoiding gaps or overexposure. Range balances efficiency and homogeneity. Source: Process optimization in Surface & Coatings Technology journals."
