# Crown Glass Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: https://www.z-beam.com/materials/glass/soda-lime/crown-glass-laser-cleaning
# Updated: 2025-12-21 | Version: 1.0
#
# Citation: Z-Beam (2025). Crown Glass Laser Cleaning Dataset. Retrieved from https://www.z-beam.com/materials/glass/soda-lime/crown-glass-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Crown Glass,,,,,Material name
Basic,Info,Category,glass,,,,,Material category
Basic,Info,Subcategory,soda-lime,,,,,Material subcategory
Basic,Info,Slug,crown-glass-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,25,W,1,120,,Optimal average power for Crown Glass surface cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength providing optimal absorption in surface contaminants while minimizing glass substrate damage
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning with adequate energy density
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate balancing cleaning efficiency and thermal management
Machine,Settings,energyDensity,1.2,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal below glass damage threshold
Machine,Settings,pulseWidth,8,ns,0.1,1000,,Nanosecond pulse duration for efficient contaminant removal with minimal thermal diffusion into glass substrate
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,2,passes,1,10,,Recommended number of cleaning passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning without excessive thermal buildup
Machine,Settings,power,50,W,20,200,,"Typical range for 1064 nm laser cleaning of delicate glass substrates like Crown Glass to remove contaminants without inducing thermal stress; starting at 50 W allows controlled ablation. Max safe before damage ~200 W depending on fluence. Source: Manufacturer specs from IPG Photonics and Coherent for industrial cleaners; academic review in 'Laser Cleaning of Glass' (Optics and Lasers in Engineering, 2018)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective range for contaminant removal on glass; slower speeds (100-500 mm/s) for heavy contamination, faster (500-2000 mm/s) for light; 500 mm/s optimal to minimize heat accumulation on low-thermal-conductivity Crown Glass. Source: Industry standards from Laser Institute of America guidelines and equipment manuals (e.g., Adapt Laser Systems)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for Crown Glass to balance ablation efficiency and minimal heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications; ns avoids excessive plasma formation on reflective glass surfaces. Source: Laser physics studies in 'Pulsed Laser Cleaning of Glass' (Applied Surface Science, 2015), recommending ns for industrial use."
Machine,Settings,repetition_rate,30,kHz,1,200,,"Standard range for 1064 nm cleaning; 30 kHz recommended for Crown Glass to achieve fast coverage without significant heat buildup, as higher rates (>50 kHz) increase thermal load on glass with moderate reflectivity (~4-8% at 1064 nm). Trade-off: higher freq speeds process but risks microcracks. Source: Academic literature in Journal of Applied Physics (2020) on pulse train effects in glass cleaning."
Machine,Settings,energy_density,2,J/cm²,0.1,20,,"Fluence range for safe contaminant ablation on Crown Glass; damage threshold ~10-15 J/cm² at 1064 nm due to low absorption; 2 J/cm² recommended to stay below threshold while effective for oxides/dirt removal, considering glass melting point ~500°C. Source: Ablation threshold studies in Optics Express (2017) and ISO 21254 standards for laser-induced damage."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for uniform cleaning; 100-200 μm for fine surface prep on optical Crown Glass, up to 500 μm for large-area industrial use; 200 μm balances resolution and efficiency without focusing-induced hotspots. Source: Equipment specifications from Trumpf and SPI Lasers for 1064 nm systems."
Machine,Settings,pass_count,2,passes,1,10,,"Typically 1-2 passes for light contamination on Crown Glass, up to 5 for heavy buildup; multi-pass at lower fluence preferred to avoid cumulative thermal damage. Source: Industry case studies in 'Industrial Laser Cleaning Applications' (Proceedings of SPIE, 2019) for glass substrates."
Machine,Settings,overlap_ratio,70,%,10,90,,"Overlap ensures uniform coverage without gaps or over-ablation; 70% recommended for Crown Glass to achieve even cleaning on flat surfaces while minimizing total energy input and thermal gradients. Source: Process optimization in Laser & Photonics Reviews (2016), typical 50-80% for scanned beam cleaning."
