Parameter,Value,Unit,Min,Max,Description
"powerRange","100","W","1","120","Optimal average power for Stainless Steel oxide layer removal"
"wavelength","1064","nm","355","10640","Near-infrared wavelength optimized for Stainless Steel absorption"
"spotSize","50","μm","0.1","500","Beam spot diameter for precise cleaning resolution"
"repetitionRate","50","kHz","1","200","Optimal repetition rate for efficient cleaning with minimal heat accumulation"
"energyDensity","5.1","J/cm²","0.1","20","Fluence threshold for effective contaminant removal without substrate damage"
"pulseWidth","10","ns","0.1","1000","Nanosecond pulse duration for controlled ablation of surface contaminants"
"scanSpeed","500","mm/s","10","5000","Optimal scanning speed for uniform cleaning coverage"
"passCount","3","passes","1","10","Recommended number of passes for complete contaminant removal"
"overlapRatio","50","%","10","90","Optimal beam overlap for uniform cleaning without excessive processing"
"dwellTime","100","μs","0.2","200","Effective dwell time per spot for contaminant ablation"
"power","200","W","50","1000","Typical range for 1064 nm fiber lasers in industrial cleaning of stainless steel to remove contaminants without melting; starting at 200 W for balanced efficiency and safety. Max limited to avoid thermal damage given SS reflectivity (~60% at 1064 nm). Source: IPG Photonics YLR series specs and study in Optics and Lasers in Engineering (2018)."
"scan_speed","2000","mm/s","10","5000","Effective range for contamination removal; slower (500-1500 mm/s) for heavy rust/oil, faster (2000-5000 mm/s) for light oxides. Recommended 2000 mm/s for optimal balance on SS to minimize heat input. Source: Industry standards from Laserax manuals and Journal of Cleaner Production (2020) case studies."
"pulse_width","50","ns","0.1","1000","Nanosecond regime typical for cost-effective industrial cleaning of SS; picosecond (0.001-1 ns equivalent) or femtosecond for ultra-low HAZ but less common. 50 ns recommended to reduce thermal effects while ablating contaminants. Source: Laser physics review in Applied Surface Science (2019), noting minimal HAZ at <100 ns for metals."
"repetition_rate","50","kHz","1","200","Standard for pulsed cleaning; higher rates (>100 kHz) speed up process but risk heat accumulation on reflective SS. 50 kHz balances speed and thermal management. Source: Academic literature in Lasers in Manufacturing and Materials Processing (2021), highlighting trade-offs for stainless steel."
"energy_density","1.5","J/cm²","0.1","20","Fluence range for safe ablation of contaminants; SS damage threshold ~4 J/cm² for ns pulses at 1064 nm due to high thermal conductivity. 1.5 J/cm² recommended for effective cleaning without substrate pitting. Source: Ablation threshold studies in Journal of Applied Physics (2017)."
"spot_size","200","μm","0.1","500","Beam diameter range for cleaning; smaller (100-200 μm) for precision surface prep, larger (200-500 μm) for broad areas. 200 μm recommended for uniform SS cleaning to control fluence. Source: Equipment specs from Coherent and Trumpf lasers, per Optics Express (2022)."
"pass_count","3","passes","1","10","Single pass for light contamination, multi-pass (2-5) for heavy layers to avoid excessive energy per pass on heat-sensitive SS. 3 passes recommended for complete removal with minimal distortion. Source: Industry case studies in Surface and Coatings Technology (2019)."
"overlap_ratio","50","%","10","90","Ensures uniform coverage without gaps or over-ablation; 50% optimal for SS to achieve even cleaning while preventing heat buildup. Source: Process optimization in International Journal of Advanced Manufacturing Technology (2020)."
